date,open,high,low,close,volume
2023-01-02 09:15:00+05:30,1538.0,1543.1,1530.6,1533.75,6938
2023-01-02 09:20:00+05:30,1534.0,1535.15,1531.0,1534.4,4178
2023-01-02 09:25:00+05:30,1534.4,1535.45,1527.1,1529.2,6325
2023-01-02 09:30:00+05:30,1529.2,1530.9,1525.0,1526.6,3887
2023-01-02 09:35:00+05:30,1526.5,1527.75,1525.0,1526.5,2651
2023-01-02 09:40:00+05:30,1526.5,1527.9,1523.55,1525.4,3635
2023-01-02 09:45:00+05:30,1525.4,1526.0,1524.0,1526.0,1472
2023-01-02 09:50:00+05:30,1526.0,1526.0,1524.0,1525.0,3148
2023-01-02 09:55:00+05:30,1525.0,1525.65,1523.55,1523.55,1718
2023-01-02 10:00:00+05:30,1523.6,1524.15,1522.25,1523.0,4150
2023-01-02 10:05:00+05:30,1522.95,1523.75,1522.0,1523.45,1668
2023-01-02 10:10:00+05:30,1523.45,1524.55,1522.05,1523.05,2303
2023-01-02 10:15:00+05:30,1523.5,1524.9,1522.6,1524.45,1652
2023-01-02 10:20:00+05:30,1524.45,1525.95,1523.9,1525.5,1916
2023-01-02 10:25:00+05:30,1525.5,1527.75,1525.5,1527.35,2093
2023-01-02 10:30:00+05:30,1527.35,1527.7,1525.75,1525.75,1193
2023-01-02 10:35:00+05:30,1525.75,1529.9,1525.15,1529.15,2749
2023-01-02 10:40:00+05:30,1529.7,1529.85,1528.3,1529.1,2050
2023-01-02 10:45:00+05:30,1529.15,1532.75,1529.15,1530.1,2835
2023-01-02 10:50:00+05:30,1530.1,1530.9,1529.0,1529.05,521
2023-01-02 10:55:00+05:30,1529.05,1529.1,1527.5,1527.95,633
2023-01-02 11:00:00+05:30,1527.95,1529.2,1526.05,1528.3,1652
2023-01-02 11:05:00+05:30,1528.3,1529.95,1528.0,1529.45,1672
2023-01-02 11:10:00+05:30,1529.4,1529.85,1528.55,1528.7,644
2023-01-02 11:15:00+05:30,1528.7,1529.7,1528.65,1529.6,317
2023-01-02 11:20:00+05:30,1529.65,1529.7,1528.0,1528.0,648
2023-01-02 11:25:00+05:30,1528.0,1528.1,1526.35,1527.15,436
